DTPinMap,version=2.1:platform=Jaguar:toprow=-1:leftcol=-1:rightcol=-1	Pin Map

	Group Name	Pin Name	Type	Comment
	CFG_RCW_SRC	ifc_ad14		# pin function:  cfg_rcw_src7
	CFG_RCW_SRC	ifc_ad15		# pin function:  cfg_rcw_src8
	CFG_SVR	ifc_a00	I/O	# pin function:  cfg_svr0
	CFG_SVR	ifc_a01		# pin function:  cfg_svr1
	CORE_SCAN_CONFIG	irq00	I/O	# pin function:  core_scan_config0
	CORE_SCAN_CONFIG	irq01		# pin function:  core_scan_config1
	CORE_SCAN_CONFIG	irq02		# pin function:  core_scan_config2
	CORE_SCAN_CONFIG	evt2_b		# pin function:  core_scan_config3
	CORE_SCAN_CONFIG	evt0_b		# pin function:  core_scan_config4
	CORE_SCAN_CONFIG	irq04		# pin function:  core_scan_config5
	CORE_SCAN_CONFIG	irq05		# pin function:  core_scan_config6
	CORE_SCAN_CONFIG	rtc		# pin function:  core_scan_config7
	D1_MA	d1_ma00	Output	# pin function:  d1_ma00
	D1_MA	d1_ma01		# pin function:  d1_ma01
	D1_MA	d1_ma02		# pin function:  d1_ma02
	D1_MA	d1_ma03		# pin function:  d1_ma03
	D1_MA	d1_ma04		# pin function:  d1_ma04
	D1_MA	d1_ma05		# pin function:  d1_ma05
	D1_MA	d1_ma06		# pin function:  d1_ma06
	D1_MA	d1_ma07		# pin function:  d1_ma07
	D1_MA	d1_ma08		# pin function:  d1_ma08
	D1_MA	d1_ma09		# pin function:  d1_ma09
	D1_MA	d1_ma10		# pin function:  d1_ma10
	D1_MA	d1_ma11		# pin function:  d1_ma11
	D1_MA	d1_ma12		# pin function:  d1_ma12
	D1_MA	d1_ma13		# pin function:  d1_ma13
	D1_MA	d1_ma17		# pin function:  d1_ma17
	D1_MADDR	d1_ma17	Output	# pin function:  d1_ma17
	D1_MADDR	d1_ma13		# pin function:  d1_ma13
	D1_MADDR	d1_ma12		# pin function:  d1_ma12
	D1_MADDR	d1_ma11		# pin function:  d1_ma11
	D1_MADDR	d1_ma10		# pin function:  d1_ma10
	D1_MADDR	d1_ma09		# pin function:  d1_ma09
	D1_MADDR	d1_ma08		# pin function:  d1_ma08
	D1_MADDR	d1_ma07		# pin function:  d1_ma07
	D1_MADDR	d1_ma06		# pin function:  d1_ma06
	D1_MADDR	d1_ma05		# pin function:  d1_ma05
	D1_MADDR	d1_ma04		# pin function:  d1_ma04
	D1_MADDR	d1_ma03		# pin function:  d1_ma03
	D1_MADDR	d1_ma02		# pin function:  d1_ma02
	D1_MADDR	d1_ma01		# pin function:  d1_ma01
	D1_MADDR	d1_ma00		# pin function:  d1_ma00
	D1_MBA	d1_mba0	Output	# pin function:  d1_mba0
	D1_MBA	d1_mba1		# pin function:  d1_mba1
	D1_MBG	d1_mbg0	Output	# pin function:  d1_mbg0
	D1_MBG	d1_mbg1		# pin function:  d1_mbg1
	D1_MCK0_DIFF	d1_mck0_p	Output	# pin function:  d1_mck0_p
	D1_MCK0_DIFF	d1_mck0_n		# pin function:  d1_mck0_n
	D1_MCK1_DIFF	d1_mck1_p	Output	# pin function:  d1_mck1_p
	D1_MCK1_DIFF	d1_mck1_n		# pin function:  d1_mck1_n
	D1_MCK2_DIFF	d1_mck2_p	Output	# pin function:  d1_mck2_p
	D1_MCK2_DIFF	d1_mck2_n		# pin function:  d1_mck2_n
	D1_MCK3_DIFF	d1_mck3_p	Output	# pin function:  d1_mck3_p
	D1_MCK3_DIFF	d1_mck3_n		# pin function:  d1_mck3_n
	D1_MCKE	d1_mcke0	Output	# pin function:  d1_mcke0
	D1_MCKE	d1_mcke1		# pin function:  d1_mcke1
	D1_MCKE	d1_mcke2		# pin function:  d1_mcke2
	D1_MCKE	d1_mcke3		# pin function:  d1_mcke3
	D1_MCK_N	d1_mck0_n	Output	# pin function:  d1_mck0_n
	D1_MCK_N	d1_mck1_n		# pin function:  d1_mck1_n
	D1_MCK_N	d1_mck2_n		# pin function:  d1_mck2_n
	D1_MCK_N	d1_mck3_n		# pin function:  d1_mck3_n
	D1_MCK_P	d1_mck0_p	Output	# pin function:  d1_mck0_p
	D1_MCK_P	d1_mck1_p		# pin function:  d1_mck1_p
	D1_MCK_P	d1_mck2_p		# pin function:  d1_mck2_p
	D1_MCK_P	d1_mck3_p		# pin function:  d1_mck3_p
	D1_MCNTRL	d1_mwe_b	Output	# pin function:  d1_mwe_b
	D1_MCNTRL	d1_mras_b		# pin function:  d1_mras_b
	D1_MCNTRL	d1_mcas_b		# pin function:  d1_mcas_b
	D1_MCNTRL	d1_mact_b		# pin function:  d1_mact_b
	D1_MCS_B	d1_mcs0_b	Output	# pin function:  d1_mcs0_b
	D1_MCS_B	d1_mcs1_b		# pin function:  d1_mcs1_b
	D1_MCS_B	d1_mcs2_b		# pin function:  d1_mcs2_b
	D1_MCS_B	d1_mcs3_b		# pin function:  d1_mcs3_b
	D1_MDIC	d1_mdic0	I/O	# pin function:  d1_mdic0
	D1_MDIC	d1_mdic1		# pin function:  d1_mdic1
	D1_MDM	d1_mdqs09_p	I/O	# pin function:  d1_mdm0
	D1_MDM	d1_mdqs10_p		# pin function:  d1_mdm1
	D1_MDM	d1_mdqs11_p		# pin function:  d1_mdm2
	D1_MDM	d1_mdqs12_p		# pin function:  d1_mdm3
	D1_MDM	d1_mdqs13_p		# pin function:  d1_mdm4
	D1_MDM	d1_mdqs14_p		# pin function:  d1_mdm5
	D1_MDM	d1_mdqs15_p		# pin function:  d1_mdm6
	D1_MDM	d1_mdqs16_p		# pin function:  d1_mdm7
	D1_MDM	d1_mdqs17_p		# pin function:  d1_mdm8
	D1_MDQ	d1_mdq00	I/O	# pin function:  d1_mdq00
	D1_MDQ	d1_mdq01		# pin function:  d1_mdq01
	D1_MDQ	d1_mdq02		# pin function:  d1_mdq02
	D1_MDQ	d1_mdq03		# pin function:  d1_mdq03
	D1_MDQ	d1_mdq04		# pin function:  d1_mdq04
	D1_MDQ	d1_mdq05		# pin function:  d1_mdq05
	D1_MDQ	d1_mdq06		# pin function:  d1_mdq06
	D1_MDQ	d1_mdq07		# pin function:  d1_mdq07
	D1_MDQ	d1_mdq08		# pin function:  d1_mdq08
	D1_MDQ	d1_mdq09		# pin function:  d1_mdq09
	D1_MDQ	d1_mdq10		# pin function:  d1_mdq10
	D1_MDQ	d1_mdq11		# pin function:  d1_mdq11
	D1_MDQ	d1_mdq12		# pin function:  d1_mdq12
	D1_MDQ	d1_mdq13		# pin function:  d1_mdq13
	D1_MDQ	d1_mdq14		# pin function:  d1_mdq14
	D1_MDQ	d1_mdq15		# pin function:  d1_mdq15
	D1_MDQ	d1_mdq16		# pin function:  d1_mdq16
	D1_MDQ	d1_mdq17		# pin function:  d1_mdq17
	D1_MDQ	d1_mdq18		# pin function:  d1_mdq18
	D1_MDQ	d1_mdq19		# pin function:  d1_mdq19
	D1_MDQ	d1_mdq20		# pin function:  d1_mdq20
	D1_MDQ	d1_mdq21		# pin function:  d1_mdq21
	D1_MDQ	d1_mdq22		# pin function:  d1_mdq22
	D1_MDQ	d1_mdq23		# pin function:  d1_mdq23
	D1_MDQ	d1_mdq24		# pin function:  d1_mdq24
	D1_MDQ	d1_mdq25		# pin function:  d1_mdq25
	D1_MDQ	d1_mdq26		# pin function:  d1_mdq26
	D1_MDQ	d1_mdq27		# pin function:  d1_mdq27
	D1_MDQ	d1_mdq28		# pin function:  d1_mdq28
	D1_MDQ	d1_mdq29		# pin function:  d1_mdq29
	D1_MDQ	d1_mdq30		# pin function:  d1_mdq30
	D1_MDQ	d1_mdq31		# pin function:  d1_mdq31
	D1_MDQ	d1_mdq32		# pin function:  d1_mdq32
	D1_MDQ	d1_mdq33		# pin function:  d1_mdq33
	D1_MDQ	d1_mdq34		# pin function:  d1_mdq34
	D1_MDQ	d1_mdq35		# pin function:  d1_mdq35
	D1_MDQ	d1_mdq36		# pin function:  d1_mdq36
	D1_MDQ	d1_mdq37		# pin function:  d1_mdq37
	D1_MDQ	d1_mdq38		# pin function:  d1_mdq38
	D1_MDQ	d1_mdq39		# pin function:  d1_mdq39
	D1_MDQ	d1_mdq40		# pin function:  d1_mdq40
	D1_MDQ	d1_mdq41		# pin function:  d1_mdq41
	D1_MDQ	d1_mdq42		# pin function:  d1_mdq42
	D1_MDQ	d1_mdq43		# pin function:  d1_mdq43
	D1_MDQ	d1_mdq44		# pin function:  d1_mdq44
	D1_MDQ	d1_mdq45		# pin function:  d1_mdq45
	D1_MDQ	d1_mdq46		# pin function:  d1_mdq46
	D1_MDQ	d1_mdq47		# pin function:  d1_mdq47
	D1_MDQ	d1_mdq48		# pin function:  d1_mdq48
	D1_MDQ	d1_mdq49		# pin function:  d1_mdq49
	D1_MDQ	d1_mdq50		# pin function:  d1_mdq50
	D1_MDQ	d1_mdq51		# pin function:  d1_mdq51
	D1_MDQ	d1_mdq52		# pin function:  d1_mdq52
	D1_MDQ	d1_mdq53		# pin function:  d1_mdq53
	D1_MDQ	d1_mdq54		# pin function:  d1_mdq54
	D1_MDQ	d1_mdq55		# pin function:  d1_mdq55
	D1_MDQ	d1_mdq56		# pin function:  d1_mdq56
	D1_MDQ	d1_mdq57		# pin function:  d1_mdq57
	D1_MDQ	d1_mdq58		# pin function:  d1_mdq58
	D1_MDQ	d1_mdq59		# pin function:  d1_mdq59
	D1_MDQ	d1_mdq60		# pin function:  d1_mdq60
	D1_MDQ	d1_mdq61		# pin function:  d1_mdq61
	D1_MDQ	d1_mdq62		# pin function:  d1_mdq62
	D1_MDQ	d1_mdq63		# pin function:  d1_mdq63
	D1_MDQS00_DIFF	d1_mdqs00_p	I/O	# pin function:  d1_mdqs00_p
	D1_MDQS00_DIFF	d1_mdqs00_n		# pin function:  d1_mdqs00_n
	D1_MDQS01_DIFF	d1_mdqs01_p	I/O	# pin function:  d1_mdqs01_p
	D1_MDQS01_DIFF	d1_mdqs01_n		# pin function:  d1_mdqs01_n
	D1_MDQS02_DIFF	d1_mdqs02_p	I/O	# pin function:  d1_mdqs02_p
	D1_MDQS02_DIFF	d1_mdqs02_n		# pin function:  d1_mdqs02_n
	D1_MDQS03_DIFF	d1_mdqs03_p	I/O	# pin function:  d1_mdqs03_p
	D1_MDQS03_DIFF	d1_mdqs03_n		# pin function:  d1_mdqs03_n
	D1_MDQS04_DIFF	d1_mdqs04_p	I/O	# pin function:  d1_mdqs04_p
	D1_MDQS04_DIFF	d1_mdqs04_n		# pin function:  d1_mdqs04_n
	D1_MDQS05_DIFF	d1_mdqs05_p	I/O	# pin function:  d1_mdqs05_p
	D1_MDQS05_DIFF	d1_mdqs05_n		# pin function:  d1_mdqs05_n
	D1_MDQS06_DIFF	d1_mdqs06_p	I/O	# pin function:  d1_mdqs06_p
	D1_MDQS06_DIFF	d1_mdqs06_n		# pin function:  d1_mdqs06_n
	D1_MDQS07_DIFF	d1_mdqs07_p	I/O	# pin function:  d1_mdqs07_p
	D1_MDQS07_DIFF	d1_mdqs07_n		# pin function:  d1_mdqs07_n
	D1_MDQS08_DIFF	d1_mdqs08_p	I/O	# pin function:  d1_mdqs08_p
	D1_MDQS08_DIFF	d1_mdqs08_n		# pin function:  d1_mdqs08_n
	D1_MDQS09_DIFF	d1_mdqs09_p	I/O	# pin function:  d1_mdqs09_p
	D1_MDQS09_DIFF	d1_mdqs09_n		# pin function:  d1_mdqs09_n
	D1_MDQS10_DIFF	d1_mdqs10_p	I/O	# pin function:  d1_mdqs10_p
	D1_MDQS10_DIFF	d1_mdqs10_n		# pin function:  d1_mdqs10_n
	D1_MDQS11_DIFF	d1_mdqs11_p	I/O	# pin function:  d1_mdqs11_p
	D1_MDQS11_DIFF	d1_mdqs11_n		# pin function:  d1_mdqs11_n
	D1_MDQS12_DIFF	d1_mdqs12_p	I/O	# pin function:  d1_mdqs12_p
	D1_MDQS12_DIFF	d1_mdqs12_n		# pin function:  d1_mdqs12_n
	D1_MDQS13_DIFF	d1_mdqs13_p	I/O	# pin function:  d1_mdqs13_p
	D1_MDQS13_DIFF	d1_mdqs13_n		# pin function:  d1_mdqs13_n
	D1_MDQS14_DIFF	d1_mdqs14_p	I/O	# pin function:  d1_mdqs14_p
	D1_MDQS14_DIFF	d1_mdqs14_n		# pin function:  d1_mdqs14_n
	D1_MDQS15_DIFF	d1_mdqs15_p	I/O	# pin function:  d1_mdqs15_p
	D1_MDQS15_DIFF	d1_mdqs15_n		# pin function:  d1_mdqs15_n
	D1_MDQS16_DIFF	d1_mdqs16_p	I/O	# pin function:  d1_mdqs16_p
	D1_MDQS16_DIFF	d1_mdqs16_n		# pin function:  d1_mdqs16_n
	D1_MDQS17_DIFF	d1_mdqs17_p	I/O	# pin function:  d1_mdqs17_p
	D1_MDQS17_DIFF	d1_mdqs17_n		# pin function:  d1_mdqs17_n
	D1_MDQS_N	d1_mdqs00_n	I/O	# pin function:  d1_mdqs00_n
	D1_MDQS_N	d1_mdqs01_n		# pin function:  d1_mdqs01_n
	D1_MDQS_N	d1_mdqs02_n		# pin function:  d1_mdqs02_n
	D1_MDQS_N	d1_mdqs03_n		# pin function:  d1_mdqs03_n
	D1_MDQS_N	d1_mdqs04_n		# pin function:  d1_mdqs04_n
	D1_MDQS_N	d1_mdqs05_n		# pin function:  d1_mdqs05_n
	D1_MDQS_N	d1_mdqs06_n		# pin function:  d1_mdqs06_n
	D1_MDQS_N	d1_mdqs07_n		# pin function:  d1_mdqs07_n
	D1_MDQS_N	d1_mdqs08_n		# pin function:  d1_mdqs08_n
	D1_MDQS_N	d1_mdqs09_n		# pin function:  d1_mdqs09_n
	D1_MDQS_N	d1_mdqs10_n		# pin function:  d1_mdqs10_n
	D1_MDQS_N	d1_mdqs11_n		# pin function:  d1_mdqs11_n
	D1_MDQS_N	d1_mdqs12_n		# pin function:  d1_mdqs12_n
	D1_MDQS_N	d1_mdqs13_n		# pin function:  d1_mdqs13_n
	D1_MDQS_N	d1_mdqs14_n		# pin function:  d1_mdqs14_n
	D1_MDQS_N	d1_mdqs15_n		# pin function:  d1_mdqs15_n
	D1_MDQS_N	d1_mdqs16_n		# pin function:  d1_mdqs16_n
	D1_MDQS_N	d1_mdqs17_n		# pin function:  d1_mdqs17_n
	D1_MDQS_P	d1_mdqs00_p	I/O	# pin function:  d1_mdqs00_p
	D1_MDQS_P	d1_mdqs01_p		# pin function:  d1_mdqs01_p
	D1_MDQS_P	d1_mdqs02_p		# pin function:  d1_mdqs02_p
	D1_MDQS_P	d1_mdqs03_p		# pin function:  d1_mdqs03_p
	D1_MDQS_P	d1_mdqs04_p		# pin function:  d1_mdqs04_p
	D1_MDQS_P	d1_mdqs05_p		# pin function:  d1_mdqs05_p
	D1_MDQS_P	d1_mdqs06_p		# pin function:  d1_mdqs06_p
	D1_MDQS_P	d1_mdqs07_p		# pin function:  d1_mdqs07_p
	D1_MDQS_P	d1_mdqs08_p		# pin function:  d1_mdqs08_p
	D1_MDQS_P	d1_mdqs09_p		# pin function:  d1_mdqs09_p
	D1_MDQS_P	d1_mdqs10_p		# pin function:  d1_mdqs10_p
	D1_MDQS_P	d1_mdqs11_p		# pin function:  d1_mdqs11_p
	D1_MDQS_P	d1_mdqs12_p		# pin function:  d1_mdqs12_p
	D1_MDQS_P	d1_mdqs13_p		# pin function:  d1_mdqs13_p
	D1_MDQS_P	d1_mdqs14_p		# pin function:  d1_mdqs14_p
	D1_MDQS_P	d1_mdqs15_p		# pin function:  d1_mdqs15_p
	D1_MDQS_P	d1_mdqs16_p		# pin function:  d1_mdqs16_p
	D1_MDQS_P	d1_mdqs17_p		# pin function:  d1_mdqs17_p
	D1_MDQ_HI	d1_mdq00	I/O	# pin function:  d1_mdq00
	D1_MDQ_HI	d1_mdq01		# pin function:  d1_mdq01
	D1_MDQ_HI	d1_mdq02		# pin function:  d1_mdq02
	D1_MDQ_HI	d1_mdq03		# pin function:  d1_mdq03
	D1_MDQ_HI	d1_mdq04		# pin function:  d1_mdq04
	D1_MDQ_HI	d1_mdq05		# pin function:  d1_mdq05
	D1_MDQ_HI	d1_mdq06		# pin function:  d1_mdq06
	D1_MDQ_HI	d1_mdq07		# pin function:  d1_mdq07
	D1_MDQ_HI	d1_mdq08		# pin function:  d1_mdq08
	D1_MDQ_HI	d1_mdq09		# pin function:  d1_mdq09
	D1_MDQ_HI	d1_mdq10		# pin function:  d1_mdq10
	D1_MDQ_HI	d1_mdq11		# pin function:  d1_mdq11
	D1_MDQ_HI	d1_mdq12		# pin function:  d1_mdq12
	D1_MDQ_HI	d1_mdq13		# pin function:  d1_mdq13
	D1_MDQ_HI	d1_mdq14		# pin function:  d1_mdq14
	D1_MDQ_HI	d1_mdq15		# pin function:  d1_mdq15
	D1_MDQ_HI	d1_mdq16		# pin function:  d1_mdq16
	D1_MDQ_HI	d1_mdq17		# pin function:  d1_mdq17
	D1_MDQ_HI	d1_mdq18		# pin function:  d1_mdq18
	D1_MDQ_HI	d1_mdq19		# pin function:  d1_mdq19
	D1_MDQ_HI	d1_mdq20		# pin function:  d1_mdq20
	D1_MDQ_HI	d1_mdq21		# pin function:  d1_mdq21
	D1_MDQ_HI	d1_mdq22		# pin function:  d1_mdq22
	D1_MDQ_HI	d1_mdq23		# pin function:  d1_mdq23
	D1_MDQ_HI	d1_mdq24		# pin function:  d1_mdq24
	D1_MDQ_HI	d1_mdq25		# pin function:  d1_mdq25
	D1_MDQ_HI	d1_mdq26		# pin function:  d1_mdq26
	D1_MDQ_HI	d1_mdq27		# pin function:  d1_mdq27
	D1_MDQ_HI	d1_mdq28		# pin function:  d1_mdq28
	D1_MDQ_HI	d1_mdq29		# pin function:  d1_mdq29
	D1_MDQ_HI	d1_mdq30		# pin function:  d1_mdq30
	D1_MDQ_HI	d1_mdq31		# pin function:  d1_mdq31
	D1_MDQ_LO	d1_mdq32	I/O	# pin function:  d1_mdq32
	D1_MDQ_LO	d1_mdq33		# pin function:  d1_mdq33
	D1_MDQ_LO	d1_mdq34		# pin function:  d1_mdq34
	D1_MDQ_LO	d1_mdq35		# pin function:  d1_mdq35
	D1_MDQ_LO	d1_mdq36		# pin function:  d1_mdq36
	D1_MDQ_LO	d1_mdq37		# pin function:  d1_mdq37
	D1_MDQ_LO	d1_mdq38		# pin function:  d1_mdq38
	D1_MDQ_LO	d1_mdq39		# pin function:  d1_mdq39
	D1_MDQ_LO	d1_mdq40		# pin function:  d1_mdq40
	D1_MDQ_LO	d1_mdq41		# pin function:  d1_mdq41
	D1_MDQ_LO	d1_mdq42		# pin function:  d1_mdq42
	D1_MDQ_LO	d1_mdq43		# pin function:  d1_mdq43
	D1_MDQ_LO	d1_mdq44		# pin function:  d1_mdq44
	D1_MDQ_LO	d1_mdq45		# pin function:  d1_mdq45
	D1_MDQ_LO	d1_mdq46		# pin function:  d1_mdq46
	D1_MDQ_LO	d1_mdq47		# pin function:  d1_mdq47
	D1_MDQ_LO	d1_mdq48		# pin function:  d1_mdq48
	D1_MDQ_LO	d1_mdq49		# pin function:  d1_mdq49
	D1_MDQ_LO	d1_mdq50		# pin function:  d1_mdq50
	D1_MDQ_LO	d1_mdq51		# pin function:  d1_mdq51
	D1_MDQ_LO	d1_mdq52		# pin function:  d1_mdq52
	D1_MDQ_LO	d1_mdq53		# pin function:  d1_mdq53
	D1_MDQ_LO	d1_mdq54		# pin function:  d1_mdq54
	D1_MDQ_LO	d1_mdq55		# pin function:  d1_mdq55
	D1_MDQ_LO	d1_mdq56		# pin function:  d1_mdq56
	D1_MDQ_LO	d1_mdq57		# pin function:  d1_mdq57
	D1_MDQ_LO	d1_mdq58		# pin function:  d1_mdq58
	D1_MDQ_LO	d1_mdq59		# pin function:  d1_mdq59
	D1_MDQ_LO	d1_mdq60		# pin function:  d1_mdq60
	D1_MDQ_LO	d1_mdq61		# pin function:  d1_mdq61
	D1_MDQ_LO	d1_mdq62		# pin function:  d1_mdq62
	D1_MDQ_LO	d1_mdq63		# pin function:  d1_mdq63
	D1_MECC	d1_mecc0	I/O	# pin function:  d1_mecc0
	D1_MECC	d1_mecc1		# pin function:  d1_mecc1
	D1_MECC	d1_mecc2		# pin function:  d1_mecc2
	D1_MECC	d1_mecc3		# pin function:  d1_mecc3
	D1_MECC	d1_mecc4		# pin function:  d1_mecc4
	D1_MECC	d1_mecc5		# pin function:  d1_mecc5
	D1_MECC	d1_mecc6		# pin function:  d1_mecc6
	D1_MECC	d1_mecc7		# pin function:  d1_mecc7
	D1_MODT	d1_modt0	Output	# pin function:  d1_modt0
	D1_MODT	d1_modt1		# pin function:  d1_modt1
	D1_MODT	d1_modt2		# pin function:  d1_modt2
	D1_MODT	d1_modt3		# pin function:  d1_modt3
	D2_MA	d2_ma00	Output	# pin function:  d2_ma00
	D2_MA	d2_ma01		# pin function:  d2_ma01
	D2_MA	d2_ma02		# pin function:  d2_ma02
	D2_MA	d2_ma03		# pin function:  d2_ma03
	D2_MA	d2_ma04		# pin function:  d2_ma04
	D2_MA	d2_ma05		# pin function:  d2_ma05
	D2_MA	d2_ma06		# pin function:  d2_ma06
	D2_MA	d2_ma07		# pin function:  d2_ma07
	D2_MA	d2_ma08		# pin function:  d2_ma08
	D2_MA	d2_ma09		# pin function:  d2_ma09
	D2_MA	d2_ma10		# pin function:  d2_ma10
	D2_MA	d2_ma11		# pin function:  d2_ma11
	D2_MA	d2_ma12		# pin function:  d2_ma12
	D2_MA	d2_ma13		# pin function:  d2_ma13
	D2_MA	d2_ma17		# pin function:  d2_ma17
	D2_MADDR	d2_ma17	Output	# pin function:  d2_ma17
	D2_MADDR	d2_ma13		# pin function:  d2_ma13
	D2_MADDR	d2_ma12		# pin function:  d2_ma12
	D2_MADDR	d2_ma11		# pin function:  d2_ma11
	D2_MADDR	d2_ma10		# pin function:  d2_ma10
	D2_MADDR	d2_ma09		# pin function:  d2_ma09
	D2_MADDR	d2_ma08		# pin function:  d2_ma08
	D2_MADDR	d2_ma07		# pin function:  d2_ma07
	D2_MADDR	d2_ma06		# pin function:  d2_ma06
	D2_MADDR	d2_ma05		# pin function:  d2_ma05
	D2_MADDR	d2_ma04		# pin function:  d2_ma04
	D2_MADDR	d2_ma03		# pin function:  d2_ma03
	D2_MADDR	d2_ma02		# pin function:  d2_ma02
	D2_MADDR	d2_ma01		# pin function:  d2_ma01
	D2_MADDR	d2_ma00		# pin function:  d2_ma00
	D2_MBA	d2_mba0	Output	# pin function:  d2_mba0
	D2_MBA	d2_mba1		# pin function:  d2_mba1
	D2_MBG	d2_mbg0	Output	# pin function:  d2_mbg0
	D2_MBG	d2_mbg1		# pin function:  d2_mbg1
	D2_MCK0_DIFF	d2_mck0_p	Output	# pin function:  d2_mck0_p
	D2_MCK0_DIFF	d2_mck0_n		# pin function:  d2_mck0_n
	D2_MCK1_DIFF	d2_mck1_p	Output	# pin function:  d2_mck1_p
	D2_MCK1_DIFF	d2_mck1_n		# pin function:  d2_mck1_n
	D2_MCK2_DIFF	d2_mck2_p	Output	# pin function:  d2_mck2_p
	D2_MCK2_DIFF	d2_mck2_n		# pin function:  d2_mck2_n
	D2_MCK3_DIFF	d2_mck3_p	Output	# pin function:  d2_mck3_p
	D2_MCK3_DIFF	d2_mck3_n		# pin function:  d2_mck3_n
	D2_MCKE	d2_mcke0	Output	# pin function:  d2_mcke0
	D2_MCKE	d2_mcke1		# pin function:  d2_mcke1
	D2_MCKE	d2_mcke2		# pin function:  d2_mcke2
	D2_MCKE	d2_mcke3		# pin function:  d2_mcke3
	D2_MCK_N	d2_mck0_n	Output	# pin function:  d2_mck0_n
	D2_MCK_N	d2_mck1_n		# pin function:  d2_mck1_n
	D2_MCK_N	d2_mck2_n		# pin function:  d2_mck2_n
	D2_MCK_N	d2_mck3_n		# pin function:  d2_mck3_n
	D2_MCK_P	d2_mck0_p	Output	# pin function:  d2_mck0_p
	D2_MCK_P	d2_mck1_p		# pin function:  d2_mck1_p
	D2_MCK_P	d2_mck2_p		# pin function:  d2_mck2_p
	D2_MCK_P	d2_mck3_p		# pin function:  d2_mck3_p
	D2_MCNTRL	d2_mwe_b	Output	# pin function:  d2_mwe_b
	D2_MCNTRL	d2_mras_b		# pin function:  d2_mras_b
	D2_MCNTRL	d2_mcas_b		# pin function:  d2_mcas_b
	D2_MCNTRL	d2_mact_b		# pin function:  d2_mact_b
	D2_MCS_B	d2_mcs0_b	Output	# pin function:  d2_mcs0_b
	D2_MCS_B	d2_mcs1_b		# pin function:  d2_mcs1_b
	D2_MCS_B	d2_mcs2_b		# pin function:  d2_mcs2_b
	D2_MCS_B	d2_mcs3_b		# pin function:  d2_mcs3_b
	D2_MDIC	d2_mdic0	I/O	# pin function:  d2_mdic0
	D2_MDIC	d2_mdic1		# pin function:  d2_mdic1
	D2_MDM	d2_mdqs09_p	I/O	# pin function:  d2_mdm0
	D2_MDM	d2_mdqs10_p		# pin function:  d2_mdm1
	D2_MDM	d2_mdqs11_p		# pin function:  d2_mdm2
	D2_MDM	d2_mdqs12_p		# pin function:  d2_mdm3
	D2_MDM	d2_mdqs13_p		# pin function:  d2_mdm4
	D2_MDM	d2_mdqs14_p		# pin function:  d2_mdm5
	D2_MDM	d2_mdqs15_p		# pin function:  d2_mdm6
	D2_MDM	d2_mdqs16_p		# pin function:  d2_mdm7
	D2_MDM	d2_mdqs17_p		# pin function:  d2_mdm8
	D2_MDQ	d2_mdq00	I/O	# pin function:  d2_mdq00
	D2_MDQ	d2_mdq01		# pin function:  d2_mdq01
	D2_MDQ	d2_mdq02		# pin function:  d2_mdq02
	D2_MDQ	d2_mdq03		# pin function:  d2_mdq03
	D2_MDQ	d2_mdq04		# pin function:  d2_mdq04
	D2_MDQ	d2_mdq05		# pin function:  d2_mdq05
	D2_MDQ	d2_mdq06		# pin function:  d2_mdq06
	D2_MDQ	d2_mdq07		# pin function:  d2_mdq07
	D2_MDQ	d2_mdq08		# pin function:  d2_mdq08
	D2_MDQ	d2_mdq09		# pin function:  d2_mdq09
	D2_MDQ	d2_mdq10		# pin function:  d2_mdq10
	D2_MDQ	d2_mdq11		# pin function:  d2_mdq11
	D2_MDQ	d2_mdq12		# pin function:  d2_mdq12
	D2_MDQ	d2_mdq13		# pin function:  d2_mdq13
	D2_MDQ	d2_mdq14		# pin function:  d2_mdq14
	D2_MDQ	d2_mdq15		# pin function:  d2_mdq15
	D2_MDQ	d2_mdq16		# pin function:  d2_mdq16
	D2_MDQ	d2_mdq17		# pin function:  d2_mdq17
	D2_MDQ	d2_mdq18		# pin function:  d2_mdq18
	D2_MDQ	d2_mdq19		# pin function:  d2_mdq19
	D2_MDQ	d2_mdq20		# pin function:  d2_mdq20
	D2_MDQ	d2_mdq21		# pin function:  d2_mdq21
	D2_MDQ	d2_mdq22		# pin function:  d2_mdq22
	D2_MDQ	d2_mdq23		# pin function:  d2_mdq23
	D2_MDQ	d2_mdq24		# pin function:  d2_mdq24
	D2_MDQ	d2_mdq25		# pin function:  d2_mdq25
	D2_MDQ	d2_mdq26		# pin function:  d2_mdq26
	D2_MDQ	d2_mdq27		# pin function:  d2_mdq27
	D2_MDQ	d2_mdq28		# pin function:  d2_mdq28
	D2_MDQ	d2_mdq29		# pin function:  d2_mdq29
	D2_MDQ	d2_mdq30		# pin function:  d2_mdq30
	D2_MDQ	d2_mdq31		# pin function:  d2_mdq31
	D2_MDQ	d2_mdq32		# pin function:  d2_mdq32
	D2_MDQ	d2_mdq33		# pin function:  d2_mdq33
	D2_MDQ	d2_mdq34		# pin function:  d2_mdq34
	D2_MDQ	d2_mdq35		# pin function:  d2_mdq35
	D2_MDQ	d2_mdq36		# pin function:  d2_mdq36
	D2_MDQ	d2_mdq37		# pin function:  d2_mdq37
	D2_MDQ	d2_mdq38		# pin function:  d2_mdq38
	D2_MDQ	d2_mdq39		# pin function:  d2_mdq39
